,0,Predictions,Proba
11877,wzuIHNOJrxSwfhKt-wV1TA,0,0.11013491451740265
7092,xHI3saK0sAJEHeMK4IGVvg,0,0.11011778563261032
9811,Uw3Mo5JSfAnxBLqX9AnbUQ,0,0.10985181480646133
7177,z3yFuLVrmH-3RJruPEMYKw,0,0.10970212519168854
11362,lR7GrPsC7V80YSS2dSWHdw,0,0.10970212519168854
7400,QyDYXJRz3b4f80qsMgpPFQ,0,0.10970212519168854
11930,rbeBreN9KOWipTUQsmiQ9g,0,0.10970212519168854
6164,XfJlISBQVg3Ch-FAJfXKkg,0,0.10970212519168854
7598,8tNf1kaa6uyEVnSGMhx9Hw,0,0.10970212519168854
10592,VapdXuC8X-Q3T_wgA6yCAg,0,0.10967393964529037
9043,CE07HmXNpRvHF3ZnUlm2dg,0,0.10965894907712936
9863,E6DnUFy3GoN4DxTqturtug,0,0.1096525490283966
11128,zOCdVUKUN3b-obT67Qjyww,0,0.1096503883600235
9057,IzE2C8U4IKdXG3qh1-TKZA,0,0.10963807255029678
6730,ioGIaoswvbbeY8P965IYRA,0,0.10949855297803879
9763,VVeogjZya58oiTxK7qUjAQ,0,0.10944847017526627
6079,_viHcOY9w_CitP4oHpZYdg,0,0.10941945016384125
7095,8zdeaK3PWDsr5Kq4UOuNSw,0,0.10925722122192383
7474,g1BQtMfpjrQCVGPWogvjow,0,0.10925710946321487
6071,4sW8Z6NLXLRkruSKSKUEUw,0,0.10925710946321487
10049,tts50qycF0LDaIc_zmf32A,0,0.10925710946321487
10670,pzPbg_B2uSVJ72LIa2G3sA,0,0.1092512384057045
6750,MwaFQkJxzqg8G5_hTip99A,0,0.10920748859643936
7840,5-X03Zc0nN7U5eoe8uFUdw,0,0.1092042550444603
11382,bNVmqbrc9WkBoIAuNxDqqQ,0,0.10903918743133545
7291,w19cemjVR8u02PgjFpJ7Mw,0,0.10893923789262772
11522,_HGheM2jzKEZFqkT4kyViQ,0,0.10889503359794617
6727,KNi7hScwdulAeSfn9zTKKw,0,0.10883234441280365
7873,poE8oRJe7SPKw_gWHIQ-kw,0,0.10878577828407288
9815,AJoaEBL_r93zoK1tkskQZw,0,0.10876693576574326
8481,bPVotyFvP_FNSIr4R8evcw,0,0.10844225436449051
9362,Nq7eB1wB2EArUICtiNePvQ,0,0.10816755890846252
11355,SsGNAc9U-aKPZccnaDtFkA,0,0.10731536149978638
10081,LBskB7ACUPV8xxjBPKnxmA,0,0.10723813623189926
7245,M2PCgCdlY4t-FwYnwLfuOA,0,0.10722112655639648
5354,Evi6u84U3F6VhgriCDhQUg,0,0.10711058229207993
7402,OVtSFFNohXIz9vdWDvbnEw,0,0.10702984780073166
10735,pwpl-rxwNRQdgqFz_-qMPg,0,0.10701515525579453
7996,IxOkhm8YErBfOzu1_O-ShQ,0,0.10696472227573395
11734,hic_sUwlw1NyAM6eG7x5RA,0,0.1068015992641449
7857,hwXFp8FKJ7ivQb8_f4X23g,0,0.1068015992641449
10862,QR5J-Gvre69OU_kCqjhByg,0,0.1068015992641449
9572,znZ8QiqwZiuq7zvxmfNQrA,0,0.1068015992641449
7094,C5rMLAVULLhHUwGrmFvd6A,0,0.1068015992641449
8195,2Bl_6x4SN6TSuHBafIFgqw,0,0.10657215118408203
10042,ss5gVggeSmAgMUeL65UvYw,0,0.10653391480445862
7866,qHjUo2foq-IXF6Tk1Iz3WQ,0,0.10647951811552048
8694,-PF0u3x21vsTjmHfEFRQhg,0,0.10646343976259232
11965,4X_XAOeMw7AFkYhg3NINJA,0,0.10645722597837448
11688,rZbHg4ACfN3iShdsT47WKQ,0,0.10637284070253372
10564,-K5a0_06H7FYRqqiREHjtA,0,0.10616987943649292
10906,t_0576Esa58pcLHCEpj31A,0,0.10616987943649292
7610,OTq55xUFMOz13DAi9D0_rw,0,0.10616987943649292
11144,nhpLx30hczfEsSXCTPy4tg,0,0.10605831444263458
9450,7Q19H5nM3oFRyCg_j0QV1A,0,0.10604339838027954
11107,DmkTDze8ruJr6o2f5GAvJA,0,0.10597047209739685
7991,6GnJUbiq73xm24F7SixI9g,0,0.10590162128210068
10062,-VCu_1_Ez4Q6tu0DrH6roA,0,0.10590147972106934
10718,WzmcJ-VYAV7fHS_fyPAOqw,0,0.10562290996313095
7313,GDmue1oJaem9ilywDtA4_A,0,0.10539337992668152
6270,nUsD97mSvgpYKwmaMNKGHg,0,0.10507442057132721
8310,EWtsr6rcmXt9mT_dsTVQ3A,0,0.10500276833772659
8938,lsEhz6Lz1-UBGbwHACDJtw,0,0.10499568283557892
9816,zmjWXerSZlB0eRLxrKevYQ,0,0.10498524457216263
11818,3zn5yjALes8-fxLvpO7_-A,0,0.10483105480670929
485,z3yFuLVrmH-3RJruPEMYKw,0,0.10482490807771683
11608,TFQNH96S5d8KhQXk9V12ig,0,0.10482246428728104
7356,bgTB6MgdVQssXhkNJ7qIfw,0,0.1047687903046608
8776,GztbyNjdkWof8syAomhHPw,0,0.10475434362888336
11623,iAe55bO88EwBiPL2GhwBew,0,0.10444878041744232
7423,y64emAT5wGuCiqJgRbCXIg,0,0.10420212894678116
8213,eXaVJc5GMIjYEUjbrc13FA,0,0.1041385680437088
7708,v1aLzjTphPc6IGIy9k96vg,0,0.10382726788520813
8872,iVhxI_Y5dbN8SzYmo1kyiA,0,0.10382154583930969
9306,WSHQ9qpL39g5xA3E5iBCmw,0,0.10382071882486343
7915,j70ROF6rKpipGUiaYzrnRA,0,0.10373224318027496
6967,uR2aNW75R4oYs9w7aw-_kQ,0,0.10364513844251633
7693,SkcccvAydbt5zlQI0EUL2g,0,0.1035279780626297
9118,f1FurDaaizVNfYn_neatXQ,0,0.10350412875413895
8633,lhRUPA28pRIN1MnllN-o9g,0,0.10350174456834793
8888,c1yGkETheht_1vjda7G5sA,0,0.10350174456834793
10496,fP-BPL6iRu2tbcvlnjRshw,0,0.10350174456834793
7374,oIXw9z-OuDlMDKUBPRny2w,0,0.10350174456834793
6279,hZxylcIkPqvdqrBY5sC3wQ,0,0.10350174456834793
9385,lsEhz6Lz1-UBGbwHACDJtw,0,0.10349393635988235
10650,a9z3kEta3fNnmCMXs_9R-g,0,0.10344401746988297
9460,BKSfpb_FNv5ZRUvBl2tqqg,0,0.10336822271347046
11668,58JvYyP5zbvq5Z9EKXPtxw,0,0.10309310257434845
10433,aXthTj06rRhELf3yhh-LLg,0,0.10308368504047394
11937,238vCjwa6kQCV7ukJI6d8A,0,0.10302193462848663
8870,4r9-iKOagzn5oUvPE9Bz4Q,0,0.10291674733161926
10899,kEICEqqG_01RgaNgvXc6Fw,0,0.10289261490106583
6841,TiO1u_VYeujfFSldjWvIjw,0,0.10272277146577835
11069,k-I2IJrEFAikJMqfzXUl8g,0,0.10268032550811768
7659,1nq6zzJuVgwaHtXau97_Iw,0,0.10266391932964325
10649,HlZkklWH0SygopMt_48IIQ,0,0.10238630324602127
11835,fPExBO1aXA5c4uwlHFyx2Q,0,0.10235738009214401
6595,aRkYtXfmEKYG-eTDf_qUsw,0,0.10229960829019547
11294,32dee8YUFOSBDeIRmG-tPA,0,0.10226023942232132
8304,oyzxIqrtzu-8sWlPhJVsLw,0,0.10216960310935974
10789,aRkYtXfmEKYG-eTDf_qUsw,0,0.10186246782541275
3224,s5roBvbA79SQaO4FHkJgGw,0,0.10185980796813965
11224,uEv5oBGUSSiuLqSbbHQQ8A,0,0.10179661959409714
9533,Yw86Jnab9ixke9xJ5pLhMQ,0,0.10179051011800766
9435,51vtDjP79vBjaI5dbkPoPw,0,0.10175170004367828
1007,oItw_hRhH-FQjbXD-BR3Cg,0,0.10174646973609924
7254,lzoHy4zrJ_avbJGO5HMOUQ,0,0.10171662271022797
9232,VXIkI9_EbDbYHeO9IzKjJg,0,0.10166088491678238
10882,bH-p3SPFTBLx5jhG0Bj1JQ,0,0.10158592462539673
10205,nKrK1aK2uWtL57Q3ShH6Hg,0,0.10154160857200623
7542,MJ6_uOT55dq5ALphFqMVkw,0,0.101425401866436
86,TSrJ-niAC-nx-KzUTVJgsA,0,0.10141562670469284
9070,rrWhi2TL0smrbihvavZxcg,0,0.10131887346506119
6106,8TFRCfyUd5xIs9kizNgo_Q,0,0.10131596773862839
8324,HQFscafV3wi5z4yOKdUGRg,0,0.10112278908491135
6168,qcm7pfIdNn9XBuPEtoogbw,0,0.10109887272119522
10054,JDDeaNfb0JXD1NbznSIC9g,0,0.10107064247131348
10979,M0Ulu3PzwBumgOZJL-6KnQ,0,0.1010042056441307
10142,Us49chcQrPwU9Em67mQk1g,0,0.10084619373083115
11096,vaabk6CYXX1dYVQ1xkyPUg,0,0.10082457959651947
10489,MuIXnv7Oq7X3-4aEsp9dDA,0,0.10070741921663284
8323,NXPuaH5R8rMfYqnnP5s1WA,0,0.10055762529373169
11975,AJ_tIT3N1SLLmlphsc94BA,0,0.10045955330133438
6663,0LLaVEXjtW0aW0FzU9uRoA,0,0.10018260031938553
9014,dipzJ5BExpm6BtJ91mXd4Q,0,0.10003022849559784
11847,Xq9tkiHhyN_aBFswFeGLvA,0,0.09999847412109375
8823,2VpSPb8IVXNqyVY5n7caGg,0,0.0998046025633812
8469,FURgKkRFtMK5yKbjYZVVwA,0,0.0996595099568367
6737,5I3H_dsz7u90rir67QJq_w,0,0.09965839236974716
7691,FRVJR5g4pCuB0Im9DfvNmw,0,0.09944862872362137
9133,BpSLpzq_NRYghGSsb10G3A,0,0.09926312416791916
11693,KzeBOEYw4-pGi81l_yND5g,0,0.09919888526201248
3433,4NPD3ecBbUdfcS9FAuwJIA,0,0.09912056475877762
5839,IhgKK2aoVjLihwriDQLS9g,0,0.09911119192838669
10442,68_EJEA9Ibo55EDp3d-nOg,0,0.09907158464193344
957,bOB11LVavtN9PWTNwR52Tw,0,0.09902626276016235
8626,WupCl5odiu_3F2lBrzDpsg,0,0.09891007095575333
10676,pQPIaCWok_yVzY-0JvfURQ,0,0.09851453453302383
11092,FrsPYM_HNBhrXOL47gXWmA,0,0.0982733815908432
6459,U35V81BeSi8NUHA2zxp71w,0,0.09827060997486115
11826,IURIbkgQgHXAgwX6hAgiNQ,0,0.09810252487659454
6591,zfY68t7nVihCwiCsCgM6cw,0,0.09785845130681992
7947,bSrl0gA6QS4oBcfTlQEjRw,0,0.0978442057967186
8187,dz1bfyHR5lOdse4b4UiQiQ,0,0.09775324910879135
7849,AC1xogsITgaae5ic8B9Ryw,0,0.09770247340202332
10227,-4bNlx03GsXzgkHZwTrMaw,0,0.09764716774225235
9113,l9lhGTM2jWHlcddeWkiN5g,0,0.09762271493673325
9050,hBob8gny3CbazdkimyCp7g,0,0.09751613438129425
10525,V6BYjHM9SnXscfkln3hCdA,0,0.09747575223445892
6954,n9H3Ay_jMjhKjUNZWtaICA,0,0.09743467718362808
4475,7EFNxJUVQtF3jS1P6qsweg,0,0.09728182852268219
6017,E_wJCQ9L_0w5tJyrvr0lJQ,0,0.09726977348327637
8842,oU968d4WjL0dgk_8qq5BXw,0,0.09722880274057388
7419,kfscAJnLVf6J2uEte7g-5A,0,0.09720741212368011
8294,Vbcd56jQ5tsrlsvTUHBz8Q,0,0.09716606140136719
8160,_L9E4eZWX0vdePNjU1xtuQ,0,0.09716606140136719
8314,xWnS17JRqB2Cjdgfncnnng,0,0.09710270911455154
6287,y75baZnoI51J8WS7NK9FHQ,0,0.09706465154886246
7727,IWwt0vm8lYbVoyGSPd2Z9A,0,0.09704568982124329
6318,-h-q6zTIdPlkz9BDP11sBg,0,0.09700939804315567
7168,LYcHGQQHep1COP4Qg433SQ,0,0.09700672328472137
11908,7vz3HGtHzvz1JjiphH9uOQ,0,0.09694863855838776
7575,WTSOPGECPOmq-PUxNiHptQ,0,0.09690533578395844
8056,ryqYlw3F5MPIHXJylSjD0A,0,0.09679584205150604
11354,D1T1jtCfTfXD-cQE3QViow,0,0.09679477661848068
6399,SkNUbFJiJtbZjY-S_S0u7g,0,0.09676776826381683
9889,3GAPcBG8SowgrpS6UHlDeQ,0,0.0967155173420906
10342,akdf7KdJtz0a283ajd0oRQ,0,0.09671158343553543
8345,6ZqAwNXbJcC8uV1cJn438A,0,0.09671085327863693
8413,-w0g2HkH2Ncxbs_QDtsf-A,0,0.09661838412284851
8993,BNTw6sX6fDWe-pmyY1FeDA,0,0.09661772847175598
10375,CwKyfU1JQRd3rHSYORG3hw,0,0.09658540040254593
10194,d52zg-S0o940WUCK-nNiKw,0,0.09643372148275375
9667,UB2j_EV3CIM_E4LcpadKMQ,0,0.09642432630062103
6453,RqkQlhbDR_4Q19HtRy2UHw,0,0.09638173133134842
6827,wFjpmWwaotDHNaScplVh2A,0,0.09634772688150406
11967,WupCl5odiu_3F2lBrzDpsg,0,0.09627800434827805
10132,EWMwV5V9BxNs_U6nNVMeqw,0,0.09625305235385895
8643,WTSOPGECPOmq-PUxNiHptQ,0,0.09603912383317947
9376,supigcPNO9IKo6olaTNV-g,0,0.09597542136907578
7016,nFo_63pTr-4ZhakuaRFOCA,0,0.09584225714206696
9932,SkcccvAydbt5zlQI0EUL2g,0,0.09581335633993149
6042,sGNzxsfHm1hflwa_tClhcw,0,0.095539391040802
11607,fuahC1Ufly60wqtaLSoDoQ,0,0.0954255685210228
10704,ufx4U76IsSbA06tfnHP5XQ,0,0.09535618871450424
11862,jBb5KHHAj4s8hcXVS6QXDg,0,0.09534292668104172
6176,bjUH-01t834CVg0Yl0CLWQ,0,0.09529569745063782
6380,7XfT2w9Eb2Xbu-iP4xulPQ,0,0.09522078186273575
9052,jCOTob1avPH52RNuniylkg,0,0.09519529342651367
10709,qxJKu2xuvxfrI32pKI7HEA,0,0.09513253718614578
10435,gHKB66up5VluCWT4vuSZpw,0,0.09505350887775421
7671,luCSjoNQ9q_0QIjKKOy2pQ,0,0.09472682327032089
10788,cjS2Ug0F7aXvcS0zEFlkBQ,0,0.09468485414981842
6584,DHk8is9rvfnATsW1AudWQg,0,0.09455007314682007
8763,dipzJ5BExpm6BtJ91mXd4Q,0,0.09454444795846939
4993,KV-yJLmlODfUG1Mkds6kYw,0,0.09443695098161697
9504,-4A5xmN21zi_TXnUESauUQ,0,0.09430628269910812
8614,1_JEa6MI0xl_wlY4gqMHqw,0,0.09420011937618256
8378,XxZpdGVLCQs-sR1XZLbizQ,0,0.09406164288520813
6770,SaIWjv5wG7DIdTgJzGNyXg,0,0.09398248046636581
6051,aRkYtXfmEKYG-eTDf_qUsw,0,0.09397768974304199
8811,aNuyJOFNrb-d71amzPpxlw,0,0.09395581483840942
11537,C-frmXCGIhmmu0FP17GhRQ,0,0.0939345583319664
6202,e7HwvsagBGIXXygZDuNMNQ,0,0.09393066167831421
6705,sJUKE6ffe5WU_9IKXuJxCw,0,0.09391802549362183
3006,x-lEn6WxwqSNrdYdgjRsyw,0,0.09390610456466675
10874,rB1CNenQbYtQ0D6sqoJe3A,0,0.09385513514280319
797,imANc2oROD976RWUM2owLw,0,0.09385403990745544
8708,m3O2EFVs3eo8s40MGGzmsA,0,0.09384625405073166
10641,Z_KaMBtzVh89WF1fgr-vMw,0,0.09384030848741531
9288,sF8rL9XOz4v48YdTucaBGQ,0,0.09380647540092468
8049,uvEY8YmESqVYZe1Ziz7AKQ,0,0.09377282112836838
7835,8ZGKcHe3vqw2Pil4uH7Ctg,0,0.0936942994594574
2483,14K90G-hbfk795NY7cKxMA,0,0.0934981182217598
9722,uwIq5b4uOArJQ1G1AfimiQ,0,0.0934981182217598
6779,xfZhTtsYzY95B4IG0FHXSA,0,0.0934981182217598
6376,egewu6VzoA8uNG7IPmzmdA,0,0.0934981182217598
6859,ZHPRAv3k2q662Q8Qj6zByg,0,0.09332307428121567
10061,IC8no-tIdDWgkYzb5d-Nvw,0,0.09331052750349045
1876,68euKezXqyvsE49cIGdL2A,0,0.09327436238527298
8190,VeKACxkGT7SxIgzOZ7iqTQ,0,0.0932534709572792
6037,x0NOgX6P4x-82cC0kcO1hg,0,0.09306327998638153
6625,TLNP-IQrHw1PGu3w_qbhuA,0,0.0930173322558403
6896,6P2DqisDHtmD4Lvs2sMP-A,0,0.0930064469575882
10708,boxO5rTwArJqyjOQyBYxcg,0,0.0928887128829956
7892,2a4wMeWkUcS2Qlx47_iQ-Q,0,0.09288479387760162
8419,eIxU721q44-vQM-z6UJBbw,0,0.09276827424764633
6385,LmVcYycG_VI3S6RNgqiriw,0,0.0927138477563858
7721,WNy1uzcmm_UHmTyR--o5IA,0,0.0925697535276413
9399,c0RSs2KYK5Y-ZlSrNq9LyA,0,0.09247522056102753
11494,Aalbsk2pFczUedpRWKUyPw,0,0.09247315675020218
10905,VYUfIfAlU1KuYGC6ITRY3A,0,0.09237874299287796
8333,JOZqBKIOB8WEBAWm7v1JFA,0,0.09227538853883743
6236,RYZ08XAToBaN-bS5HHVEhQ,0,0.09215294569730759
8209,fb9eLHJ4S--TyXsarJJo-g,0,0.09198824316263199
9767,SkcccvAydbt5zlQI0EUL2g,0,0.09198219329118729
8728,Sqks43T-hvkHhBfbe5xgjg,0,0.09195057302713394
9173,hfl62LX14YqNpG0g0Tj6_Q,0,0.09180759638547897
7448,XL2vnK5Hg5yZjl-v27KybQ,0,0.09179642796516418
7791,_TgZG9bwEsJNcFmrMYIl5A,0,0.09177516400814056
7041,apEkYsUz31lI3tcJoC4HbA,0,0.0917559266090393
8688,nU97FczCPxm_wIp2pgtYfw,0,0.0916978269815445
9089,MTUN0lKKoq7yN4fWagJ-3Q,0,0.09156475216150284
8366,JIDomCi5MbWGcKPtknFZvg,0,0.09149236977100372
7975,NBwPgX7L2D-EZedgo3A-pw,0,0.09149038791656494
6194,n9H3Ay_jMjhKjUNZWtaICA,0,0.09144531190395355
6700,NdUpa6d8zmfgEe7EKxIouw,0,0.09144432097673416
6418,Uke8Pq1m918WW0n0_jEmWw,0,0.09143758565187454
6960,VX2Jw-AxnE87KS385HDuWQ,0,0.09143758565187454
9953,78JJr9A0MbbHuXE1XUr-bQ,0,0.09135457128286362
6864,fPc8Zt3jw-XNriLpweadjQ,0,0.09132955223321915
11305,LA6jkvNkkSxDPaIrI02iAg,0,0.09132669121026993
6105,OB_7Q8mHp31nz5ErAJ4cDA,0,0.09128184616565704
10995,mwiNm868yAo8Xh8hO7Ke_Q,0,0.091115303337574
6394,fsL04IyN2sIMEU9kNQPJHQ,0,0.09104109555482864
8604,Im1QR6EiNBE-yHEqtwlZHA,0,0.0910152718424797
8374,umdxfhSlk67yGEi8-S-bEg,0,0.0910152718424797
11682,5W2s7_z9u15l1HcuoAHsfg,0,0.0910152718424797
6075,ca7OWtgLM1q2TJX6a40_uQ,0,0.0910152718424797
8328,wl51t6lT7leiX64SlkOx6g,0,0.09088245034217834
10250,O-usNZUjADajkeYXIDAJiQ,0,0.09078194200992584
9081,VHJp-9Z-lxyFn1sQiY-O_A,0,0.09059867262840271
11775,sVL-5l8F75EDfwJxGTg4ug,0,0.09045557677745819
11886,kWohPSrFpuwhlr8eTqhlWQ,0,0.09041188657283783
10831,WCGU5Xn01lfNJG_LvEltzw,0,0.09027637541294098
9627,sCa3a9H2Wz-HPL4NC8D3xA,0,0.0901474803686142
10965,eqbpaxfx2DHhG-cj9L8tVg,0,0.08983824402093887
7412,AS174oKmUGbMJLCNFQ2NEQ,0,0.08981934934854507
4712,2KCHbRLC2e9b2tiFN5Gxww,0,0.08979629725217819
11573,4IVGbW1Lb4Fj9txC_5xK9w,0,0.08968816697597504
11173,a_wK-2KhPu-8DAwwRObr8A,0,0.0895935446023941
9940,SPBZxmt8_nT30rNVnKHYKA,0,0.08958721160888672
8952,9BJ5h9X1krpXFjKj0a6wbg,0,0.08957066386938095
6522,SDetUVwhaCPGkQYqmUak6g,0,0.08952842652797699
11001,JwoLZID6kdDpBS40Br5XGg,0,0.08920934796333313
10378,mQfT3JYu18HN22DVylcE7A,0,0.08911523967981339
10385,Oj79-vTnjQk_jLr6oNbT0Q,0,0.08882472664117813
9642,zj2Olhf6zQGvm3DtCaEXew,0,0.08880767226219177
8427,u5tS8tenUo4YzRTbkeTT-w,0,0.08861572295427322
9520,XU5Fb3TosXDUJcNRWQM5cA,0,0.08860152959823608
9987,E_wJCQ9L_0w5tJyrvr0lJQ,0,0.08850544691085815
11023,VapdXuC8X-Q3T_wgA6yCAg,0,0.0883304625749588
10162,01hHIKQBwJL-GcjpGuBrLA,0,0.08817709982395172
7724,z3yFuLVrmH-3RJruPEMYKw,0,0.08799365162849426
6969,AS174oKmUGbMJLCNFQ2NEQ,0,0.08772627264261246
11745,3xK-gWeMbOyXPiqVYUOtDw,0,0.08765003830194473
11193,ilJiRYZgxjrEu2iexKu-pQ,0,0.08746123313903809
8654,aPdDcFXPsWVxBhaXuZcDpw,0,0.08743922412395477
7999,Fj73x68afXtA388ajOe3qw,0,0.08741085231304169
10172,7_zL7NX_rDFwhbLp98PwZg,0,0.08741085231304169
11523,XU5Fb3TosXDUJcNRWQM5cA,0,0.08719310164451599
627,A8Khz3eeqIFFGaXurg3hxw,0,0.08718355745077133
8403,no_FXjscklz1SEzM_XnVgw,0,0.08717826008796692
8297,V5QdxePG-pGPXVPHSLLM9A,0,0.0871187075972557
567,OWain9KWY-rr_dbE-OYPlw,0,0.08704392611980438
9884,hDHYbekIzW-M5tljy1IP1Q,0,0.08704296499490738
10399,7V4ppqjixjQ0S4CYaBs82g,0,0.08702140301465988
8781,ZEdaJ8mcMpPiFWgDuSPqeA,0,0.08699280768632889
9146,7Q19H5nM3oFRyCg_j0QV1A,0,0.08696189522743225
7825,v0UcWfHvGgYZYFobaSOr8A,0,0.08686666190624237
9482,pF7uRzygyZsltbmVpjIyvw,0,0.08686242252588272
8191,61Vom2zpAp5yt0wcidRRCQ,0,0.08681987226009369
6537,u2OC1xmpAyF9R5RiKdbV-g,0,0.08667237311601639
9205,8K79GC8Vgj8zYMzWy4H7mg,0,0.08667237311601639
10170,CSoURupWEyuyzkjMOExKPg,0,0.08667237311601639
8255,dx8lP_mmctRUFFz5Y3xpOg,0,0.08667237311601639
9496,LFOfaMvC6g7huKW5e35nsQ,0,0.08667237311601639
7587,lUnUMX5RveM7yvTGSyyJEQ,0,0.08661648631095886
9009,6-rJjW6ITl5o_FliiNgZRA,0,0.086455799639225
11439,TgIJfXqEKE-JsD0QUoaC5Q,0,0.08634873479604721
318,dNsKB5LA2Mf8BDqTS_FAIA,0,0.08616651594638824
9592,un3KC2gyMrSG6yqjVRctXg,0,0.08610745519399643
11220,RvosS7L1zBKFzLSYhCbiow,0,0.08606091141700745
8254,Ls6GT_UCd5azhp0gW2hZTg,0,0.08605299890041351
6277,podj1OWSL3oEJsOpGj8SUw,0,0.08579064160585403
6370,KVYSUfN89b-nih-_9HhF6g,0,0.08570660650730133
3801,ZhMlXLXuZf5z7lxunHk2ww,0,0.08564837276935577
10037,sK8LGweauWBjJOgnG7Ua6w,0,0.085512176156044
8527,Nw1oIVVkiU5jU3dvrDqGyw,0,0.08534315973520279
7564,TgxDGx7L_JICWbuBUCGVqw,0,0.0853075161576271
7904,4SEaQmnUIpqZXPyCmHZc1A,0,0.0851421132683754
10165,-Nd5eId2iqnFvAMNgRBgpA,0,0.08503080904483795
7180,r4AG1WXCRWkZKQctrcy9FA,0,0.08501330763101578
8830,fDZzCjlxaA4OOmnFO-i0vw,0,0.08491484820842743
6652,cVMunlva2-PmpQQCfLVxUg,0,0.08490165323019028
10943,Y5IwyffEF0MhRZxMheJ0pA,0,0.08475421369075775
10801,bc-lE-wGVAsUrX-kJhtY-Q,0,0.08471087366342545
7506,7i8eNw1-tdgVcfAiNib6wg,0,0.0847073420882225
11458,9tSHBEoAhKu-tkU8n6SKjA,0,0.08470012992620468
11080,qT4w8n27RBQ_slz_FiK0CQ,0,0.08461525291204453
7821,vcZWlI0eHiGwlUfP-5Ov8Q,0,0.08442656695842743
8148,YiGCPuFsQ7RsW9tOeNZ5Qw,0,0.08435948938131332
9700,CQDxI8giIc6Kg9hQFLC6Uw,0,0.08430322259664536
10811,_SWb6l-M_ohosfSmet3e1w,0,0.08422285318374634
10034,PxUQyOAdK8c3P_WnrXuCUg,0,0.08418098837137222
9719,dYzq0aNI7aongqlp04GNPg,0,0.0840890035033226
11790,pNfSodIlLJbicx0xSBPopg,0,0.08384508639574051
7833,eoCnHe4RVytI2C9DJlmbeA,0,0.08383352309465408
8272,uYj2NO1HZRNiD-de_pSdJA,0,0.08382757753133774
11217,cjD2yGRhT5yaSj_KP55Ptw,0,0.08381020277738571
9254,ggjdeyeuUVcNmBkoEXA13g,0,0.08372730761766434
11853,dlPAHjvW-CtmC5ym0qjJ_g,0,0.08371364325284958
9956,NlxvN9wUw14qIS6ledk15Q,0,0.0836796909570694
7582,C9pIR3vVgtO_Uo6Daq3Tzw,0,0.08343840390443802
8859,FCnN5HnV63OPnxl9ga-YKg,0,0.0833955779671669
11726,KKNaAQNJmJI6bKxycsuSZw,0,0.08338049054145813
8533,WNy1uzcmm_UHmTyR--o5IA,0,0.08336102217435837
6405,K9y_dyC6l8T7DtTiQ5OQsA,0,0.08326875418424606
7237,d87fxJ47AzTlREZCnUmaFA,0,0.08321713656187057
10115,u6EUXOSFnjxvzLll4D21bA,0,0.08314171433448792
9147,mhQCxOiqp03qnhGRTtPduw,0,0.08308693766593933
8796,MXOdsPTLQPsQK9hUq01DWg,0,0.08258755505084991
11301,Wr-Gf_sTcN3nmruFO9TNIA,0,0.08247752487659454
6061,ss5gVggeSmAgMUeL65UvYw,0,0.08242993801832199
10913,41j3GB7M-Lwq284Pfb9zgw,0,0.08240178972482681
7837,GmzpzmxinfLMw5OXQKFEBQ,0,0.08240117877721786
2956,Lbue8gqRiBPEnA7g7H1qdw,0,0.08236558735370636
10747,notMxQXE3BaBAgiD-o1jgg,0,0.0823512077331543
6161,4X_XAOeMw7AFkYhg3NINJA,0,0.08229658752679825
6465,Sm6uySQ3-OU9L8amt3cWLQ,0,0.08225777745246887
10186,VpW40mznMS43CqdbelX2wA,0,0.08219029009342194
10770,Nui7Cnhrhrm4Ar2rcSHbIA,0,0.08216186612844467
11371,zyvujnBGGpG3WWiDPkil9w,0,0.08204036951065063
8505,eFIwRnbZpToIwWOYWWJ7nA,0,0.08196800202131271
11738,eltTG6JOr9cg5FRAgGy8Jw,0,0.08189402520656586
11592,yTFdhqH9eLzaP05xXQa2rw,0,0.08176520466804504
10583,ZRJwVLyzEJq1VAihDhYiow,0,0.08172374218702316
5842,ILsZjIibFtGHMDELeX610Q,0,0.08169810473918915
6274,mBd63SjmO72qkoy8jvLd7A,0,0.08165619522333145
7441,0tqq8EyKp2X5GVB6W79rCg,0,0.0814557820558548
10550,ugunBCxJthnro0yof1rY3A,0,0.0813719779253006
6099,0HIOVPAD0NngfT1_zrUh5w,0,0.08134519308805466
9825,1NZLxU5WvB5roPFzneAlLw,0,0.08132841438055038
7535,1sNa5oW9ZYX8MbMFkx9LzQ,0,0.0813060849905014
8431,BiTXMSnEBkzx_3psBgC7Xg,0,0.0812428668141365
5568,d52zg-S0o940WUCK-nNiKw,0,0.08119077235460281
7786,gh3n-Lf1udKJlR-gGPK93A,0,0.08115232735872269
7804,4XTcSltd2GydhvOzAV4SaQ,0,0.08093965798616409
9446,ukTwFX4wQW4FbQbnWI9aJg,0,0.08092750608921051
9148,0FmWly56nUTg60-b5k0gTQ,0,0.08088646084070206
6814,wXRD9u4j_UCg_Xm4fSR78A,0,0.08088307827711105
10959,6THckpNEt8VlGpYgC_4JcQ,0,0.08087463676929474
6253,68_EJEA9Ibo55EDp3d-nOg,0,0.08073226362466812
9034,dBnd-XxU5FUZ_gY6fkiJxg,0,0.08057215064764023
10858,1cTI09YZ3uRPXt3YkznuPg,0,0.08056355267763138
9806,rZbHg4ACfN3iShdsT47WKQ,0,0.08053150773048401
